Account_ID,Customer_ID,Account_Type,Currency,Account_Creation_Date,Current_Balance,Date_Last_Bank_Initiated_Activity,Date_Last_Customer_Communication_Any_Type,FTD_Maturity_Date,FTD_Auto_Renewal,Date_Last_FTD_Renewal_Claim_Request,Inv_Maturity_Redemption_Date,SDB_Charges_Outstanding,Date_SDB_Charges_Became_Outstanding,SDB_Tenant_Communication_Received,Unclaimed_Item_Trigger_Date,Unclaimed_Item_Amount,Date_Last_Cust_Initiated_Activity,Bank_Contact_Attempted_Post_Dormancy_Trigger,Date_Last_Bank_Contact_Attempt,Customer_Responded_to_Bank_Contact,Date_Claim_Received,Claim_Successful,Amount_Paid_on_Claim,Scenario_Notes,Customer_Address_Known,Customer_Has_Active_Liability_Account,Customer_Has_Litigation_Regulatory_Reqs,Holder_Has_Activity_On_Any_Other_Account,Is_Asset_Only_Customer_Type,Expected_Account_Dormant,Expected_Requires_Article_3_Process,Expected_Transfer_to_CB_Due
ACC000616,CUST001663,cashier_order,EUR,2017-11-12,739874.81,2020-04-30,2021-11-09,,,,,no,,,2018-05-15,991.41,2022-08-23,no,,no,2023-09-05,pending,0.0,Dormant check,yes,no,no,yes,no,yes,no,yes
ACC000617,CUST000133,cashier_order,AED,2018-02-19,282612.45,2019-10-13,2020-11-15,,,,,no,,,2019-02-22,614.66,2021-03-27,yes,2023-10-16,no,,no,0.0,Dormant check,no,yes,yes,yes,no,yes,no,no
ACC000618,CUST001006,bankers_cheque,GBP,2018-08-28,771732.77,2021-02-28,2021-12-02,,,,,no,,,2021-05-10,433.17,2021-10-27,yes,2023-10-09,no,2022-04-25,pending,0.0,Regular review,no,yes,no,yes,no,no,no,yes
ACC000619,CUST001345,investment,INR,2020-06-09,628390.0,2021-12-23,2023-09-25,,,,2022-07-04,no,,,,0.0,2023-11-10,yes,2024-04-17,yes,2023-06-04,yes,0.0,,yes,yes,yes,yes,no,no,no,yes
ACC000620,CUST001829,bankers_cheque,INR,2023-09-30,254157.36,2025-02-01,2025-01-11,,,,,no,,,2024-09-23,898.93,2024-11-27,yes,2024-03-31,yes,,no,0.0,,no,yes,no,yes,yes,no,yes,no
ACC000621,CUST001593,call,SAR,2024-04-12,63119.5,2024-08-16,2024-07-14,,,,,no,,,,0.0,2024-04-23,yes,2025-02-19,yes,,no,0.0,Dormant check,yes,no,yes,yes,no,yes,no,no
ACC000622,CUST001405,bank_draft,USD,2022-06-21,50815.49,2024-04-28,2023-04-07,,,,,no,,,2024-07-21,864.06,2023-12-22,yes,2024-06-28,no,,no,0.0,Regular review,no,no,yes,yes,yes,no,no,no
ACC000623,CUST000372,safe_deposit_box,USD,2016-12-30,236059.15,2017-01-17,2018-06-21,,,,,yes,2020-09-12,yes,,0.0,2021-04-04,no,,no,,no,0.0,Regular review,yes,yes,yes,no,no,no,yes,yes
ACC000624,CUST001992,call,SAR,2019-08-11,55233.26,2021-08-11,2023-10-17,,,,,no,,,,0.0,2023-11-09,no,,yes,2023-10-16,yes,0.0,Regular review,yes,no,no,yes,no,yes,yes,yes
ACC000625,CUST001159,bankers_cheque,INR,2020-01-06,300977.78,2021-01-16,2022-06-22,,,,,no,,,2022-04-02,891.39,2023-03-20,no,,no,2022-08-27,no,0.0,Regular review,yes,yes,yes,yes,no,no,yes,no
ACC000626,CUST001324,saving,SAR,2016-11-17,384663.68,2019-10-13,2022-01-16,,,,,no,,,,0.0,2019-07-27,no,,yes,2019-04-14,no,0.0,Dormant check,yes,no,no,yes,no,yes,no,no
ACC000627,CUST000319,fixed_deposit,INR,2020-02-20,765618.35,2020-09-05,2021-05-31,2020-06-07,yes,2021-10-22,,no,,,,0.0,2022-03-01,no,,no,,no,0.0,,no,yes,yes,yes,yes,yes,yes,yes
ACC000628,CUST001683,call,EUR,2022-07-31,713445.87,2024-05-06,2024-01-11,,,,,no,,,,0.0,2024-04-30,no,,no,,no,0.0,,yes,no,yes,yes,no,yes,no,no
ACC000629,CUST001978,safe_deposit_box,AED,2019-10-17,137335.42,2019-10-28,2025-03-12,,,,,yes,2022-05-16,no,,0.0,2024-07-12,no,,yes,,no,0.0,Regular review,no,yes,yes,no,yes,yes,no,yes
ACC000630,CUST000868,bankers_cheque,SAR,2024-02-28,210748.52,2024-08-07,2024-05-20,,,,,no,,,2024-03-12,940.05,2024-11-29,no,,no,2024-11-05,yes,893.37,Regular review,no,yes,yes,yes,no,no,no,no
ACC000631,CUST000559,bankers_cheque,SAR,2023-02-13,966692.63,2023-03-02,2024-07-16,,,,,no,,,2023-07-18,869.3,2023-04-14,yes,2023-12-23,no,2024-05-21,pending,0.0,Regular review,no,no,yes,no,no,no,yes,yes
ACC000632,CUST000528,fixed_deposit,USD,2017-04-29,608461.64,2022-06-18,2024-05-29,2024-07-09,yes,2024-12-12,,no,,,,0.0,2021-07-25,yes,2023-12-09,no,,no,0.0,Dormant check,yes,no,no,no,no,no,no,no
ACC000633,CUST000644,safe_deposit_box,USD,2018-02-07,355608.59,2023-04-28,2020-01-18,,,,,yes,2018-11-07,yes,,0.0,2020-03-26,no,,no,2019-07-21,pending,0.0,,yes,yes,yes,yes,yes,no,no,no
ACC000634,CUST001338,call,SAR,2017-08-01,527838.51,2018-07-02,2024-01-13,,,,,no,,,,0.0,2025-03-19,no,,no,2017-11-02,no,0.0,Regular review,yes,no,no,no,yes,no,yes,no
ACC000635,CUST000748,saving,EUR,2023-07-21,203694.51,2024-03-20,2024-05-04,,,,,no,,,,0.0,2023-10-09,yes,2023-11-15,yes,,no,0.0,,yes,no,no,yes,no,no,no,no
ACC000636,CUST000415,bank_draft,USD,2021-08-04,527428.69,2024-02-07,2024-10-02,,,,,no,,,2024-11-20,295.11,2024-11-29,yes,2023-08-28,no,2022-09-16,pending,0.0,Dormant check,no,yes,yes,yes,no,yes,no,yes
ACC000637,CUST001941,bank_draft,SAR,2019-08-13,365413.3,2020-03-07,2020-10-07,,,,,no,,,2023-09-17,446.39,2020-06-26,yes,2023-12-01,yes,2024-09-21,pending,0.0,,no,no,yes,no,yes,yes,yes,yes
ACC000638,CUST000237,saving,GBP,2022-11-30,425345.65,2024-08-27,2023-11-13,,,,,no,,,,0.0,2024-04-11,yes,2025-01-29,no,2023-02-15,no,0.0,Dormant check,yes,no,yes,no,no,yes,no,yes
ACC000639,CUST001280,bank_draft,USD,2022-11-27,112689.45,2023-09-10,2023-11-29,,,,,no,,,2025-01-16,954.42,2025-02-01,yes,2025-02-27,yes,,no,0.0,Regular review,no,yes,yes,no,yes,yes,yes,no
ACC000640,CUST000245,fixed_deposit,GBP,2023-02-14,725375.62,2024-02-05,2024-10-17,2024-12-07,no,2025-02-09,,no,,,,0.0,2023-05-19,no,,yes,2024-02-26,pending,0.0,Regular review,yes,no,yes,no,no,no,yes,yes
ACC000641,CUST001436,current,INR,2017-11-22,617957.02,2019-08-06,2023-09-14,,,,,no,,,,0.0,2022-07-01,yes,2018-04-11,no,2021-01-04,no,0.0,Dormant check,yes,no,no,no,no,no,yes,yes
ACC000642,CUST001609,fixed_deposit,INR,2016-07-31,176028.45,2016-12-19,2023-07-12,2024-06-16,yes,2024-07-15,,no,,,,0.0,2018-12-18,yes,2024-09-02,no,,no,0.0,Regular review,no,no,no,no,no,no,no,yes
ACC000643,CUST001687,current,GBP,2020-04-03,675203.22,2023-04-05,2024-08-22,,,,,no,,,,0.0,2021-12-14,no,,no,2022-07-27,pending,0.0,Dormant check,yes,yes,yes,yes,no,yes,no,no
ACC000644,CUST000608,call,GBP,2022-05-29,996499.92,2023-05-28,2024-10-08,,,,,no,,,,0.0,2022-12-25,yes,2023-11-29,yes,,no,0.0,Dormant check,no,no,no,yes,yes,yes,yes,no
ACC000645,CUST001249,fixed_deposit,USD,2020-08-30,624949.52,2021-08-03,2024-06-21,2024-02-13,yes,2024-07-21,,no,,,,0.0,2021-12-17,no,,no,2021-05-26,pending,0.0,,yes,no,yes,no,yes,no,yes,no
ACC000646,CUST001554,cashier_order,AED,2017-12-17,510422.68,2019-03-06,2021-06-26,,,,,no,,,2023-03-29,266.65,2019-02-24,no,,no,,no,0.0,,yes,yes,no,no,yes,no,yes,no
ACC000647,CUST000723,current,SAR,2021-04-26,937122.8,2022-07-20,2022-09-22,,,,,no,,,,0.0,2023-08-09,no,,yes,,no,0.0,,no,no,yes,yes,no,no,yes,no
ACC000648,CUST001419,safe_deposit_box,INR,2016-12-19,801387.49,2018-11-13,2023-06-06,,,,,yes,2020-10-06,yes,,0.0,2019-10-09,yes,2021-06-21,yes,2018-12-14,no,0.0,,yes,yes,yes,no,no,yes,yes,no
ACC000649,CUST001603,investment,GBP,2018-10-11,404501.61,2021-05-27,2022-05-01,,,,2019-06-26,no,,,,0.0,2022-07-23,yes,2023-07-10,yes,,no,0.0,Regular review,yes,yes,no,yes,no,yes,no,yes
ACC000650,CUST000368,bankers_cheque,INR,2023-01-08,142207.98,2024-01-07,2023-06-24,,,,,no,,,2025-02-26,270.26,2023-03-04,yes,2024-07-12,no,2024-07-15,yes,259.68,,yes,no,no,no,no,yes,no,yes
ACC000651,CUST001316,bank_draft,EUR,2019-10-01,286543.78,2023-02-19,2021-05-11,,,,,no,,,2025-03-26,65.52,2022-01-05,no,,yes,,no,0.0,Dormant check,no,no,no,yes,yes,no,yes,no
ACC000652,CUST001339,investment,SAR,2018-12-13,893788.12,2019-06-03,2020-08-13,,,,2024-08-21,no,,,,0.0,2019-08-08,yes,2020-11-07,no,,no,0.0,Dormant check,yes,yes,yes,yes,no,yes,yes,no
ACC000653,CUST001247,bankers_cheque,USD,2018-04-16,870859.33,2020-01-02,2024-02-01,,,,,no,,,2019-04-04,602.44,2019-11-23,yes,2023-07-12,yes,2023-11-14,no,0.0,Dormant check,no,yes,yes,no,no,no,yes,no
ACC000654,CUST001178,call,AED,2021-08-04,270419.78,2022-08-02,2023-06-02,,,,,no,,,,0.0,2023-11-06,no,,yes,2025-03-13,pending,0.0,Dormant check,no,no,yes,yes,yes,no,no,no
ACC000655,CUST000732,cashier_order,USD,2017-11-17,674322.02,2018-03-04,2019-08-03,,,,,no,,,2023-03-16,809.81,2023-10-06,no,,no,,no,0.0,Regular review,no,yes,yes,no,no,yes,no,no
ACC000656,CUST001491,call,GBP,2023-11-27,308244.51,2025-03-26,2025-03-31,,,,,no,,,,0.0,2023-12-08,yes,2025-03-18,no,,no,0.0,,no,yes,yes,yes,yes,no,no,yes
ACC000657,CUST001921,fixed_deposit,AED,2016-09-18,680972.85,2021-10-27,2019-04-15,2017-06-24,yes,2022-01-04,,no,,,,0.0,2016-11-14,yes,2019-12-01,no,,no,0.0,,no,no,yes,no,yes,no,no,no
ACC000658,CUST001951,saving,GBP,2015-06-14,606327.83,2018-05-13,2020-06-27,,,,,no,,,,0.0,2021-05-01,yes,2022-12-01,no,,no,0.0,,no,no,yes,no,no,no,yes,yes
ACC000659,CUST000913,bankers_cheque,SAR,2020-01-17,649964.63,2023-11-19,2021-02-04,,,,,no,,,2022-12-03,198.73,2022-06-01,no,,no,,no,0.0,Regular review,yes,yes,yes,no,no,no,no,no
ACC000660,CUST000823,call,GBP,2020-12-10,267463.65,2022-08-26,2022-05-30,,,,,no,,,,0.0,2023-02-19,no,,no,,no,0.0,,no,yes,yes,yes,yes,no,yes,yes
ACC000661,CUST001985,investment,INR,2017-02-17,716103.05,2019-02-28,2024-12-19,,,,2023-03-16,no,,,,0.0,2020-12-30,no,,no,,no,0.0,Regular review,no,no,yes,yes,yes,no,yes,no
ACC000662,CUST001562,fixed_deposit,SAR,2022-10-29,996888.32,2023-06-18,2024-02-13,2025-05-12,no,2025-05-12,,no,,,,0.0,2024-04-25,no,,yes,,no,0.0,Regular review,yes,yes,no,no,yes,yes,yes,no
ACC000663,CUST001900,call,EUR,2020-07-27,46872.05,2023-07-19,2025-02-16,,,,,no,,,,0.0,2023-09-03,no,,no,,no,0.0,Dormant check,yes,yes,yes,no,no,yes,no,no
ACC000664,CUST000271,call,SAR,2020-02-21,713978.86,2020-09-30,2022-04-19,,,,,no,,,,0.0,2021-05-02,no,,yes,2022-01-05,yes,0.0,,no,yes,no,yes,no,no,yes,yes
ACC000665,CUST001479,current,AED,2021-10-02,560871.81,2022-06-20,2022-05-29,,,,,no,,,,0.0,2023-02-28,yes,2021-12-12,no,,no,0.0,,yes,yes,yes,no,yes,no,yes,yes
ACC000666,CUST000108,current,EUR,2017-04-21,870263.91,2019-07-30,2022-08-22,,,,,no,,,,0.0,2017-08-15,yes,2018-07-28,no,,no,0.0,Regular review,no,yes,no,yes,yes,yes,yes,yes
ACC000667,CUST000712,fixed_deposit,INR,2016-11-05,468906.12,2018-04-05,2017-06-06,2022-04-03,no,2023-02-13,,no,,,,0.0,2024-03-04,no,,yes,,no,0.0,Regular review,yes,yes,no,yes,no,no,no,yes
ACC000668,CUST000334,bankers_cheque,SAR,2023-11-25,754783.43,2024-08-16,2024-08-28,,,,,no,,,2024-05-31,675.81,2024-02-14,yes,2024-08-02,no,,no,0.0,Dormant check,yes,no,no,no,no,yes,yes,no
ACC000669,CUST001831,call,INR,2016-01-02,73704.74,2020-08-25,2022-10-31,,,,,no,,,,0.0,2023-04-20,no,,no,,no,0.0,Regular review,no,yes,no,no,yes,no,yes,yes
ACC000670,CUST001996,call,EUR,2021-04-01,418901.35,2024-10-27,2024-04-24,,,,,no,,,,0.0,2021-08-28,no,,no,,no,0.0,Regular review,yes,yes,no,yes,no,no,no,no
ACC000671,CUST000541,bankers_cheque,USD,2023-07-10,651724.02,2025-02-26,2023-08-05,,,,,no,,,2024-11-19,202.47,2023-09-03,yes,2025-03-12,yes,2025-02-26,yes,85.34,,no,yes,no,yes,no,no,yes,no
ACC000672,CUST001005,fixed_deposit,EUR,2016-08-31,146323.73,2022-07-05,2018-11-15,2024-05-25,yes,2025-02-02,,no,,,,0.0,2023-03-03,no,,yes,,no,0.0,Regular review,yes,no,yes,no,no,yes,no,yes
ACC000673,CUST001392,safe_deposit_box,INR,2023-10-27,171440.94,2023-11-29,2024-08-24,,,,,yes,2024-06-11,no,,0.0,2024-04-12,yes,2024-07-15,yes,,no,0.0,Regular review,no,yes,yes,no,yes,no,no,yes
ACC000674,CUST001225,cashier_order,GBP,2018-09-16,277305.18,2018-11-16,2019-02-25,,,,,no,,,2020-12-20,723.13,2022-10-12,yes,2023-07-11,no,,no,0.0,Regular review,no,no,no,yes,no,no,yes,no
ACC000675,CUST000495,bankers_cheque,GBP,2024-05-10,769636.55,2025-03-24,2024-07-19,,,,,no,,,2024-10-08,260.93,2025-04-18,no,,no,,no,0.0,Dormant check,no,yes,no,no,yes,yes,yes,no
ACC000676,CUST001274,safe_deposit_box,AED,2023-02-08,545071.13,2024-12-17,2025-03-10,,,,,yes,2024-08-21,no,,0.0,2024-02-13,yes,2023-08-28,no,,no,0.0,,yes,no,no,no,yes,yes,no,no
ACC000677,CUST000552,current,AED,2023-02-20,639377.07,2024-02-03,2024-01-31,,,,,no,,,,0.0,2024-06-05,no,,yes,,no,0.0,,no,no,no,no,yes,yes,yes,yes
ACC000678,CUST000650,bank_draft,AED,2016-07-24,413559.94,2021-01-27,2023-02-24,,,,,no,,,2017-08-27,242.99,2021-01-04,yes,2021-06-11,no,,no,0.0,,no,no,no,yes,no,yes,yes,no
ACC000679,CUST000386,bankers_cheque,EUR,2020-01-12,347340.63,2022-05-17,2020-12-15,,,,,no,,,2020-12-18,320.92,2021-03-16,no,,yes,2022-02-27,no,0.0,Dormant check,yes,no,yes,no,no,yes,yes,yes
ACC000680,CUST001277,call,EUR,2019-08-11,404155.27,2024-07-14,2020-02-07,,,,,no,,,,0.0,2023-10-23,no,,no,,no,0.0,,no,yes,yes,yes,yes,yes,no,yes
ACC000681,CUST000714,saving,EUR,2017-06-24,14965.95,2020-12-23,2022-09-26,,,,,no,,,,0.0,2025-04-19,yes,2019-05-16,yes,,no,0.0,Regular review,no,no,yes,yes,no,yes,no,no
ACC000682,CUST001212,saving,INR,2016-11-27,666690.68,2020-04-17,2017-09-23,,,,,no,,,,0.0,2019-12-31,yes,2017-11-25,yes,2024-12-18,no,0.0,Dormant check,yes,yes,yes,yes,no,no,no,no
ACC000683,CUST001831,saving,EUR,2018-04-12,395059.57,2019-08-25,2021-05-28,,,,,no,,,,0.0,2024-09-01,yes,2019-09-01,yes,,no,0.0,Regular review,no,yes,no,yes,yes,no,no,yes
ACC000684,CUST001088,safe_deposit_box,AED,2022-04-12,116943.79,2023-06-21,2025-01-24,,,,,yes,2024-03-10,yes,,0.0,2024-05-31,yes,2024-09-30,no,,no,0.0,,no,yes,no,yes,no,no,no,yes
ACC000685,CUST000905,saving,INR,2024-01-20,358508.44,2025-01-19,2024-04-28,,,,,no,,,,0.0,2024-05-28,yes,2024-05-01,yes,2025-03-13,yes,0.0,Regular review,no,no,yes,no,no,yes,no,no
ACC000686,CUST001574,bankers_cheque,EUR,2018-09-07,552352.52,2018-09-08,2018-10-21,,,,,no,,,2021-03-05,693.7,2023-12-28,yes,2019-06-02,no,,no,0.0,Regular review,yes,no,no,no,no,yes,yes,no
ACC000687,CUST000343,fixed_deposit,AED,2017-10-04,214855.1,2019-06-27,2023-08-07,2021-09-18,no,2024-09-29,,no,,,,0.0,2021-08-17,yes,2024-12-22,yes,2022-01-28,no,0.0,,no,yes,no,no,yes,yes,no,no
ACC000688,CUST000446,bank_draft,INR,2023-04-08,217586.18,2025-01-18,2025-01-11,,,,,no,,,2023-10-23,234.21,2023-12-04,yes,2024-05-02,yes,,no,0.0,,no,yes,no,no,yes,yes,no,no
ACC000689,CUST000835,bankers_cheque,EUR,2019-12-28,762882.2,2020-03-27,2022-12-24,,,,,no,,,2023-01-24,73.47,2024-10-13,yes,2020-12-04,yes,,no,0.0,Dormant check,no,yes,yes,yes,no,yes,yes,yes
ACC000690,CUST000699,investment,SAR,2018-02-22,133975.44,2023-07-02,2023-12-19,,,,2022-11-19,no,,,,0.0,2023-07-03,no,,no,2019-05-10,yes,0.0,Dormant check,no,no,yes,no,yes,yes,no,no
ACC000691,CUST001170,fixed_deposit,INR,2016-10-21,985208.44,2022-08-09,2025-04-14,2016-12-13,yes,2018-10-27,,no,,,,0.0,2020-12-11,yes,2021-09-30,no,2020-04-29,no,0.0,,no,yes,yes,no,yes,yes,no,no
ACC000692,CUST000205,current,INR,2022-03-10,144761.02,2024-02-15,2023-01-30,,,,,no,,,,0.0,2022-08-11,no,,no,2023-04-02,pending,0.0,Dormant check,no,no,yes,no,yes,yes,yes,yes
ACC000693,CUST000665,fixed_deposit,USD,2018-07-19,857830.8,2022-08-09,2022-04-22,2022-09-30,no,2023-01-12,,no,,,,0.0,2023-04-25,yes,2022-11-29,no,,no,0.0,Regular review,yes,no,yes,no,no,yes,no,no
ACC000694,CUST001791,safe_deposit_box,SAR,2016-10-10,450260.38,2020-08-31,2017-07-23,,,,,yes,2018-08-01,no,,0.0,2024-05-01,yes,2020-01-21,no,2017-09-22,pending,0.0,Regular review,yes,yes,yes,no,yes,no,yes,no
ACC000695,CUST000649,investment,EUR,2023-03-20,367974.5,2024-12-08,2024-06-21,,,,2025-05-06,no,,,,0.0,2024-03-30,yes,2025-03-02,no,2024-12-01,yes,0.0,Regular review,no,no,no,no,yes,no,no,yes
ACC000696,CUST000811,investment,USD,2017-05-04,974329.92,2020-07-19,2018-04-16,,,,2021-03-02,no,,,,0.0,2021-05-05,no,,yes,2020-10-14,pending,0.0,Regular review,no,yes,no,no,no,yes,no,no
ACC000697,CUST001895,current,AED,2020-06-05,134646.28,2022-02-08,2022-02-27,,,,,no,,,,0.0,2022-03-20,yes,2024-04-05,no,,no,0.0,Dormant check,no,yes,no,no,yes,yes,no,yes
ACC000698,CUST000770,current,AED,2020-11-10,392352.04,2021-12-18,2022-10-29,,,,,no,,,,0.0,2021-06-05,yes,2024-12-16,no,2020-12-06,yes,0.0,Dormant check,yes,no,no,no,no,yes,yes,yes
ACC000699,CUST001721,current,EUR,2017-04-15,833400.3,2021-10-14,2020-08-24,,,,,no,,,,0.0,2020-10-09,yes,2020-08-21,no,2017-06-11,yes,0.0,Dormant check,no,yes,yes,no,yes,yes,yes,no
ACC000700,CUST000070,cashier_order,EUR,2015-12-22,216801.94,2024-07-12,2018-05-27,,,,,no,,,2020-04-04,28.36,2017-07-15,no,,yes,2023-02-13,no,0.0,,yes,no,no,yes,no,yes,no,no
ACC000701,CUST000062,bank_draft,USD,2015-10-15,169853.31,2018-04-17,2016-03-19,,,,,no,,,2024-03-14,444.82,2024-03-14,no,,no,2021-03-27,yes,190.01,Dormant check,no,yes,yes,no,yes,no,yes,no
ACC000702,CUST001044,bankers_cheque,EUR,2020-04-11,325207.72,2023-05-23,2022-01-30,,,,,no,,,2020-04-11,206.42,2021-10-05,no,,yes,2024-11-08,pending,0.0,,no,yes,yes,yes,no,no,no,yes
ACC000703,CUST001544,saving,INR,2019-08-09,976099.21,2020-12-17,2024-09-02,,,,,no,,,,0.0,2023-09-06,yes,2021-09-09,no,2019-12-10,pending,0.0,,yes,yes,yes,no,yes,yes,no,yes
ACC000704,CUST001533,safe_deposit_box,USD,2022-01-12,777348.31,2023-03-29,2025-04-10,,,,,yes,2024-07-13,yes,,0.0,2024-03-12,no,,yes,2023-03-27,no,0.0,Dormant check,yes,no,no,no,yes,no,yes,no
ACC000705,CUST000673,fixed_deposit,EUR,2023-12-19,776244.31,2024-09-12,2025-04-18,2024-10-11,no,2025-01-22,,no,,,,0.0,2024-07-08,yes,2024-09-19,yes,2024-07-13,yes,0.0,,yes,no,yes,yes,yes,yes,no,no
ACC000706,CUST001966,investment,EUR,2017-12-17,401958.53,2020-01-25,2021-09-29,,,,2023-09-27,no,,,,0.0,2021-10-17,no,,no,2018-09-13,pending,0.0,Dormant check,yes,no,no,yes,no,no,no,yes
ACC000707,CUST000591,bankers_cheque,AED,2018-11-11,94289.64,2022-12-23,2022-05-25,,,,,no,,,2018-11-23,212.53,2024-10-11,yes,2022-02-07,yes,,no,0.0,Dormant check,no,no,no,yes,yes,no,yes,no
ACC000708,CUST001947,safe_deposit_box,INR,2022-05-03,969214.43,2023-01-25,2024-10-31,,,,,yes,2024-03-16,yes,,0.0,2025-05-11,no,,yes,2023-05-16,pending,0.0,Dormant check,no,no,no,no,yes,yes,yes,yes
ACC000709,CUST000487,saving,AED,2024-01-18,366121.07,2024-11-20,2025-01-06,,,,,no,,,,0.0,2024-03-23,yes,2024-06-04,yes,2025-02-15,pending,0.0,Dormant check,yes,yes,yes,no,yes,no,yes,yes
ACC000710,CUST001895,cashier_order,GBP,2015-11-23,845923.99,2025-04-01,2017-11-19,,,,,no,,,2020-11-27,75.77,2025-02-08,no,,no,,no,0.0,Dormant check,no,no,yes,no,yes,no,yes,yes
ACC000711,CUST001509,fixed_deposit,EUR,2022-07-23,805413.25,2024-12-07,2023-10-16,2023-02-10,no,2024-11-12,,no,,,,0.0,2024-05-25,no,,yes,2023-04-24,yes,0.0,Dormant check,no,no,yes,yes,no,yes,no,yes
ACC000712,CUST000760,fixed_deposit,EUR,2021-02-12,749754.03,2023-12-15,2022-05-26,2022-05-24,yes,2025-02-06,,no,,,,0.0,2024-03-18,yes,2024-05-13,yes,2023-06-27,no,0.0,,yes,no,yes,no,no,yes,no,no
ACC000713,CUST000491,saving,USD,2016-05-19,937394.93,2016-07-27,2019-05-01,,,,,no,,,,0.0,2022-07-20,no,,no,2018-04-10,yes,0.0,,no,no,no,yes,yes,no,yes,no
ACC000714,CUST000404,current,EUR,2019-09-22,656783.04,2021-02-17,2023-05-12,,,,,no,,,,0.0,2024-01-25,yes,2025-01-21,no,,no,0.0,Regular review,yes,yes,no,yes,yes,no,no,yes
ACC000715,CUST001941,call,EUR,2017-04-27,286810.01,2021-11-16,2020-12-20,,,,,no,,,,0.0,2021-09-29,no,,yes,2025-03-11,yes,0.0,Regular review,yes,no,yes,yes,yes,no,no,no
ACC000716,CUST000424,bank_draft,USD,2018-12-30,296643.21,2022-10-18,2022-09-06,,,,,no,,,2024-06-15,794.53,2024-11-17,no,,yes,,no,0.0,,yes,no,no,yes,yes,yes,no,yes
ACC000717,CUST000289,bankers_cheque,INR,2022-12-17,777628.29,2024-12-10,2023-04-23,,,,,no,,,2023-04-26,781.65,2024-04-22,yes,2023-09-17,no,2025-03-24,yes,487.92,,no,no,yes,yes,no,yes,yes,no
ACC000718,CUST000031,bank_draft,USD,2017-05-27,93661.91,2019-11-03,2018-01-24,,,,,no,,,2019-12-29,915.18,2024-11-11,yes,2019-05-25,yes,,no,0.0,Dormant check,yes,no,no,yes,no,yes,no,yes
ACC000719,CUST000865,safe_deposit_box,AED,2017-12-10,709687.9,2023-02-24,2019-05-19,,,,,yes,2021-02-10,yes,,0.0,2023-02-28,yes,2018-07-06,no,2021-06-14,no,0.0,Dormant check,no,no,yes,no,yes,yes,yes,no
ACC000720,CUST001107,investment,USD,2019-01-01,311570.59,2019-08-31,2019-05-21,,,,2025-04-28,no,,,,0.0,2021-04-15,no,,yes,2021-02-13,no,0.0,Regular review,yes,no,no,no,yes,yes,no,no
ACC000721,CUST000238,cashier_order,GBP,2017-12-15,537078.52,2023-11-24,2018-07-26,,,,,no,,,2024-10-12,301.99,2019-07-31,no,,yes,2020-08-10,no,0.0,Dormant check,no,yes,no,yes,no,no,no,no
ACC000722,CUST001930,safe_deposit_box,AED,2022-02-15,91126.8,2025-01-26,2024-12-27,,,,,yes,2023-11-26,no,,0.0,2023-07-15,no,,no,2023-09-29,yes,0.0,Dormant check,yes,yes,yes,yes,yes,yes,yes,yes
ACC000723,CUST000931,current,SAR,2016-04-23,829517.53,2016-12-31,2019-09-09,,,,,no,,,,0.0,2019-01-01,no,,yes,2022-10-06,pending,0.0,,no,no,no,yes,no,no,yes,yes
ACC000724,CUST001436,bankers_cheque,GBP,2020-01-25,58253.42,2020-08-03,2023-04-07,,,,,no,,,2023-08-13,203.52,2023-04-30,yes,2020-09-18,yes,,no,0.0,,yes,no,yes,no,no,no,yes,yes
ACC000725,CUST001995,current,GBP,2019-06-19,794325.98,2024-08-28,2022-11-22,,,,,no,,,,0.0,2021-05-03,no,,yes,,no,0.0,,yes,yes,yes,no,no,no,no,yes
ACC000726,CUST001458,safe_deposit_box,AED,2017-06-18,462823.87,2024-12-24,2023-06-05,,,,,yes,2022-04-24,no,,0.0,2018-04-21,yes,2022-12-06,yes,,no,0.0,,yes,yes,no,no,no,yes,yes,yes
ACC000727,CUST000064,current,SAR,2018-12-13,6460.72,2019-01-16,2025-02-20,,,,,no,,,,0.0,2020-10-07,yes,2023-04-08,no,2021-09-02,pending,0.0,Regular review,yes,no,yes,no,no,no,yes,yes
ACC000728,CUST000067,safe_deposit_box,AED,2016-03-03,81118.14,2022-05-22,2017-04-07,,,,,yes,2019-06-17,no,,0.0,2023-03-07,no,,yes,,no,0.0,Dormant check,yes,no,no,no,no,yes,no,yes
ACC000729,CUST001752,current,AED,2020-03-12,289265.77,2021-09-26,2021-07-11,,,,,no,,,,0.0,2022-08-18,yes,2021-12-09,no,,no,0.0,,no,yes,yes,yes,no,yes,yes,yes
ACC000730,CUST001791,fixed_deposit,INR,2021-11-19,150945.95,2023-02-16,2024-03-01,2024-12-04,no,2025-03-21,,no,,,,0.0,2024-10-28,no,,yes,,no,0.0,,yes,yes,no,yes,yes,no,no,no
ACC000731,CUST001198,bank_draft,EUR,2023-11-14,46976.27,2024-03-08,2024-02-18,,,,,no,,,2024-03-06,896.94,2024-06-10,yes,2024-11-17,yes,2025-02-03,no,0.0,Dormant check,yes,yes,yes,yes,yes,no,no,no
ACC000732,CUST001693,bank_draft,GBP,2022-07-26,72945.68,2025-01-05,2022-12-30,,,,,no,,,2024-10-31,58.31,2025-01-25,no,,yes,2024-01-24,yes,25.31,Dormant check,no,yes,yes,no,no,no,no,yes
